,title,title_detail,links,link,summary,summary_detail,id,guidislink,published,published_parsed,authors,author,author_detail
8,Huracán Dorian: así quedó Bahamas,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'Huracán Dorian: así quedó Bahamas'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/mundo/huracan-dorian-quedo-bahamas_0_wC2wMKyew.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/vZZ41s7xw_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/mundo/huracan-dorian-quedo-bahamas_0_wC2wMKyew.html,Hay gente atrapada en sus casas y barrios enteros destruidos. Devastación total.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'Hay gente atrapada en sus casas y barrios enteros destruidos. Devastación total.'}",http://www.clarin.com/mundo/huracan-dorian-quedo-bahamas_0_wC2wMKyew.html,False,"Wed, 04 Sep 2019 10:51:24 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=13, tm_min=51, tm_sec=24, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
9,Dura crítica de Bolsonaro a Bachelet: atacó a su padre muerto por Pinochet y la acusó de intromisión,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'Dura crítica de Bolsonaro a Bachelet: atacó a su padre muerto por Pinochet y la acusó de intromisión'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/mundo/dura-critica-bolsonaro-bachelet-ataco-padre-muerto-pinochet-acuso-intromision_0_u4G12kIKP.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/DiaATgQU2_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/mundo/dura-critica-bolsonaro-bachelet-ataco-padre-muerto-pinochet-acuso-intromision_0_u4G12kIKP.html,Fue luego de que la Alta Comisionada de la ONU alertara sobre una reducción del espacio democrático en Brasil.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/mundo/', 'value': 'Fue luego de que la Alta Comisionada de la ONU alertara sobre una reducción del espacio democrático en Brasil.'}",http://www.clarin.com/mundo/dura-critica-bolsonaro-bachelet-ataco-padre-muerto-pinochet-acuso-intromision_0_u4G12kIKP.html,False,"Wed, 04 Sep 2019 10:39:30 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=13, tm_min=39, tm_sec=30, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
0,"Mientras sigue el ""éxodo"" de las prepagas, hay polémica sobre cómo se calculan los aumentos","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'Mientras sigue el ""éxodo"" de las prepagas, hay polémica sobre cómo se calculan los aumentos'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/sociedad/sigue-exodo-prepagas-polemica-calculan-aumentos_0_-Ev6aTdab.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/03/9Fdv_6Sb-_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/sociedad/sigue-exodo-prepagas-polemica-calculan-aumentos_0_-Ev6aTdab.html,Fuentes del sector estiman una baja de afiliados de entre el 10% y el 20% en 3 años. Desde el Estado admiten defectos en la forma de evaluar las subas. Y desde las empresas dicen que las cuotas deberían ser aún más caras.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'Fuentes del sector estiman una baja de afiliados de entre el 10% y el 20% en 3 años. Desde el Estado admiten defectos en la forma de evaluar las subas. Y desde las empresas dicen que las cuotas deberían ser aún más caras.'}",http://www.clarin.com/sociedad/sigue-exodo-prepagas-polemica-calculan-aumentos_0_-Ev6aTdab.html,False,"Wed, 04 Sep 2019 14:16:02 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=17, tm_min=16, tm_sec=2, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
1,Se conocieron escalofriantes detalles sobre el quíntuple asesinato cometido por un chico de 14 años,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'Se conocieron escalofriantes detalles sobre el quíntuple asesinato cometido por un chico de 14 años'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/sociedad/conocieron-escalofriantes-detalles-quintuple-asesinato-cometido-chico-14-anos_0_cKaRT0kA6.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/-whziCh3v_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/sociedad/conocieron-escalofriantes-detalles-quintuple-asesinato-cometido-chico-14-anos_0_cKaRT0kA6.html,"El adolescente mató a balazos a su padre, a su madrastra y a sus tres hermanastros. Fue en un pueblo de apenas 500 habitantes.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'El adolescente mató a balazos a su padre, a su madrastra y a sus tres hermanastros. Fue en un pueblo de apenas 500 habitantes.'}",http://www.clarin.com/sociedad/conocieron-escalofriantes-detalles-quintuple-asesinato-cometido-chico-14-anos_0_cKaRT0kA6.html,False,"Wed, 04 Sep 2019 14:09:44 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=17, tm_min=9, tm_sec=44, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
2,Un mosaico podría aportar nuevos datos sobre el milagro de Jesús de la multiplicación de los panes,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'Un mosaico podría aportar nuevos datos sobre el milagro de Jesús de la multiplicación de los panes'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/sociedad/mosaico-podria-aportar-nuevos-datos-milagro-jesus-multiplicacion-panes_0_1PdH6-JY9.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/W_Qy5aAid_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/sociedad/mosaico-podria-aportar-nuevos-datos-milagro-jesus-multiplicacion-panes_0_1PdH6-JY9.html,"Fue encontrado entre los restos de la ciudad de Hipos, desde donde los primeros cristianos veían las aguas en las que, según la tradición, caminó Jesucristo.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'Fue encontrado entre los restos de la ciudad de Hipos, desde donde los primeros cristianos veían las aguas en las que, según la tradición, caminó Jesucristo.'}",http://www.clarin.com/sociedad/mosaico-podria-aportar-nuevos-datos-milagro-jesus-multiplicacion-panes_0_1PdH6-JY9.html,False,"Wed, 04 Sep 2019 11:20:01 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=14, tm_min=20, tm_sec=1, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
3,Docentes convocaron a un paro nacional para el jueves por la agresión a maestros en Chubut,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'Docentes convocaron a un paro nacional para el jueves por la agresión a maestros en Chubut'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/sociedad/docentes-convocaron-paro-nacional-jueves-agresion-maestros-chubut_0_hd1Cbafsk.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/03/08/ZWQ6nRPgk_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/sociedad/docentes-convocaron-paro-nacional-jueves-agresion-maestros-chubut_0_hd1Cbafsk.html,"Fue luego de que sindicalistas petroleros agredieran a un grupo de maestros que protestaban en la intersección de las rutas 3 y 26, al sur de Comodoro Rivadavia.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'Fue luego de que sindicalistas petroleros agredieran a un grupo de maestros que protestaban en la intersección de las rutas 3 y 26, al sur de Comodoro Rivadavia.'}",http://www.clarin.com/sociedad/docentes-convocaron-paro-nacional-jueves-agresion-maestros-chubut_0_hd1Cbafsk.html,False,"Wed, 04 Sep 2019 11:13:38 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=14, tm_min=13, tm_sec=38, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
4,"Lucas Carrasco, el ex 678 acusado de abuso, habló ante el tribunal: ""Nunca fue mi intención violar a alguien""","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'Lucas Carrasco, el ex 678 acusado de abuso, habló ante el tribunal: ""Nunca fue mi intención violar a alguien""'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/sociedad/lucas-carrasco-ex-678-acusado-abuso-persona-amable-mundo-violador-_0_RYPKPgCry.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/0Db2ERi8Z_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/sociedad/lucas-carrasco-ex-678-acusado-abuso-persona-amable-mundo-violador-_0_RYPKPgCry.html,"""Sé que no soy la persona más amable del mundo, pero no soy un violador"", declaró el periodista y tuitero K. Está acusado por dos mujeres.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': '""Sé que no soy la persona más amable del mundo, pero no soy un violador"", declaró el periodista y tuitero K. Está acusado por dos mujeres.'}",http://www.clarin.com/sociedad/lucas-carrasco-ex-678-acusado-abuso-persona-amable-mundo-violador-_0_RYPKPgCry.html,False,"Wed, 04 Sep 2019 10:17:53 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=13, tm_min=17, tm_sec=53, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
5,"Denuncian que un ""mago"" abusó y drogó a nenes en un jardín de infantes","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'Denuncian que un ""mago"" abusó y drogó a nenes en un jardín de infantes'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/sociedad/denuncian-mago-abuso-drogo-nenes-jardin-infantes_0_2gSzdlHsK.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/dF1AXkogW_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/sociedad/denuncian-mago-abuso-drogo-nenes-jardin-infantes_0_2gSzdlHsK.html,"El acusado, de 34 años, ofrecía shows de magia para los chicos. Hay al menos siete denuncias en su contra y unos 90 menores habrían sido testigos de los abusos.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'El acusado, de 34 años, ofrecía shows de magia para los chicos. Hay al menos siete denuncias en su contra y unos 90 menores habrían sido testigos de los abusos.'}",http://www.clarin.com/sociedad/denuncian-mago-abuso-drogo-nenes-jardin-infantes_0_2gSzdlHsK.html,False,"Wed, 04 Sep 2019 09:15:03 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=12, tm_min=15, tm_sec=3, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
6,Pronóstico del tiempo en Capital y Gran Buenos Aires: hasta cuándo seguirá la ola de frío,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'Pronóstico del tiempo en Capital y Gran Buenos Aires: hasta cuándo seguirá la ola de frío'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/sociedad/pronostico-tiempo-capital-gran-buenos-aires-seguira-ola-frio_0_Ia1W5O8rb.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/t2Q1YvAP2_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/sociedad/pronostico-tiempo-capital-gran-buenos-aires-seguira-ola-frio_0_Ia1W5O8rb.html,"El Servicio Meteorológico Nacional prevé que las bajas temperaturas sigan, al menos, hasta el viernes.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'El Servicio Meteorológico Nacional prevé que las bajas temperaturas sigan, al menos, hasta el viernes.'}",http://www.clarin.com/sociedad/pronostico-tiempo-capital-gran-buenos-aires-seguira-ola-frio_0_Ia1W5O8rb.html,False,"Wed, 04 Sep 2019 08:17:08 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=11, tm_min=17, tm_sec=8, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
7,Choque múltiple en Panamericana: hay dos heridos,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'Choque múltiple en Panamericana: hay dos heridos'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/sociedad/choque-multiple-panamericana-heridos_0_78sfZXR77.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/7Vm8wApBK_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/sociedad/choque-multiple-panamericana-heridos_0_78sfZXR77.html,"Seis vehículos estuvieron involucrados en el accidente, por el que hay cinco carriles obstruidos mano al norte.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'Seis vehículos estuvieron involucrados en el accidente, por el que hay cinco carriles obstruidos mano al norte.'}",http://www.clarin.com/sociedad/choque-multiple-panamericana-heridos_0_78sfZXR77.html,False,"Wed, 04 Sep 2019 07:22:25 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=10, tm_min=22, tm_sec=25, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
8,Los expertos le reclaman al Gobierno estadísticas de mayor calidad de los estudiantes,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'Los expertos le reclaman al Gobierno estadísticas de mayor calidad de los estudiantes'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/sociedad/expertos-reclaman-gobierno-estadisticas-mayor-calidad-estudiantes_0_jtv0r7ErM.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/03/kNWmZ3eEI_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/sociedad/expertos-reclaman-gobierno-estadisticas-mayor-calidad-estudiantes_0_jtv0r7ErM.html,Servirían para luchar contra el abandono escolar. Las autoridades dicen que están armando una gran base de datos.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'Servirían para luchar contra el abandono escolar. Las autoridades dicen que están armando una gran base de datos.'}",http://www.clarin.com/sociedad/expertos-reclaman-gobierno-estadisticas-mayor-calidad-estudiantes_0_jtv0r7ErM.html,False,"Wed, 04 Sep 2019 00:10:54 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=3, tm_min=10, tm_sec=54, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
9,Balance educativo de 20 años: hay más alumnos e inversión pero los resultados no mejoran,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'Balance educativo de 20 años: hay más alumnos e inversión pero los resultados no mejoran'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/sociedad/balance-educativo-20-anos-alumnos-inversion-resultados-mejoran_0_sG6pN-hEh.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/03/nVNwWIOlA_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/sociedad/balance-educativo-20-anos-alumnos-inversion-resultados-mejoran_0_sG6pN-hEh.html,"Entre 1996 y 2018 se sumaron 2 millones de chicos a la escuela. Sin embargo, sólo 3 de cada 10 de los que terminan la secundaria tienen buen nivel en Matemática.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/sociedad/', 'value': 'Entre 1996 y 2018 se sumaron 2 millones de chicos a la escuela. Sin embargo, sólo 3 de cada 10 de los que terminan la secundaria tienen buen nivel en Matemática.'}",http://www.clarin.com/sociedad/balance-educativo-20-anos-alumnos-inversion-resultados-mejoran_0_sG6pN-hEh.html,False,"Wed, 04 Sep 2019 00:06:54 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=3, tm_min=6, tm_sec=54, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
0,"Creyeron que era un ladrón, lo persiguieron entre ocho y lo mataron de un tiro","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Creyeron que era un ladrón, lo persiguieron entre ocho y lo mataron de un tiro'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/policiales/creyeron-ladron-persiguieron-mataron-tiro_0_2nGuM34Tz.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/CPgPC3FYa_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/policiales/creyeron-ladron-persiguieron-mataron-tiro_0_2nGuM34Tz.html,"Uno de los atacantes creyó que había entrado a robar a su casa. La víctima, de 32 años, no tenía antecedentes.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Uno de los atacantes creyó que había entrado a robar a su casa. La víctima, de 32 años, no tenía antecedentes.'}",http://www.clarin.com/policiales/creyeron-ladron-persiguieron-mataron-tiro_0_2nGuM34Tz.html,False,"Wed, 04 Sep 2019 14:21:55 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=17, tm_min=21, tm_sec=55, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
1,"Discutió en la calle y lo mató con una ""pistola lapicera"": cayó ""Patalín"", el remisero asesino","{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Discutió en la calle y lo mató con una ""pistola lapicera"": cayó ""Patalín"", el remisero asesino'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/policiales/discutio-calle-mato-pistola-lapicera-cayo-patalin-remisero-asesino_0_3VhObMvEO.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/UgHb1Qh0K_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/policiales/discutio-calle-mato-pistola-lapicera-cayo-patalin-remisero-asesino_0_3VhObMvEO.html,La víctima tenía 34 años y estaba charlando con una mujer cuando el atacante lo increpó.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'La víctima tenía 34 años y estaba charlando con una mujer cuando el atacante lo increpó.'}",http://www.clarin.com/policiales/discutio-calle-mato-pistola-lapicera-cayo-patalin-remisero-asesino_0_3VhObMvEO.html,False,"Wed, 04 Sep 2019 09:34:06 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=12, tm_min=34, tm_sec=6, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
2,Violento asalto a un supermercado en Ranelagh: encañonaron a un nene de 11 años,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Violento asalto a un supermercado en Ranelagh: encañonaron a un nene de 11 años'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/policiales/violento-asalto-supermercado-ranelagh-encanonaron-nene-11-anos_0_oUiDQwnFI.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/04/pAbPU-WN6_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/policiales/violento-asalto-supermercado-ranelagh-encanonaron-nene-11-anos_0_oUiDQwnFI.html,Los delincuentes escaparon con la recaudación del comercio y objetos de valor de los clientes.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Los delincuentes escaparon con la recaudación del comercio y objetos de valor de los clientes.'}",http://www.clarin.com/policiales/violento-asalto-supermercado-ranelagh-encanonaron-nene-11-anos_0_oUiDQwnFI.html,False,"Wed, 04 Sep 2019 09:33:24 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=12, tm_min=33, tm_sec=24, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
3,Detienen un policía acusado de cobrar coimas a feriantes: llevaba un año prófugo y cayó por visitar su negocio,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Detienen un policía acusado de cobrar coimas a feriantes: llevaba un año prófugo y cayó por visitar su negocio'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/policiales/detienen-policia-acusado-cobrar-coimas-llevaba-ano-profugo-cayo-visitar-negocio_0_6e0AxEIfI.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/08/09/pDZvUuP8H_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/policiales/detienen-policia-acusado-cobrar-coimas-llevaba-ano-profugo-cayo-visitar-negocio_0_6e0AxEIfI.html,"Está acusado de liderar una banda de extorsionadores. ""Manejaban una de las grandes cajas negras de la Bonaerense"", explican los investigadores.","{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Está acusado de liderar una banda de extorsionadores. ""Manejaban una de las grandes cajas negras de la Bonaerense"", explican los investigadores.'}",http://www.clarin.com/policiales/detienen-policia-acusado-cobrar-coimas-llevaba-ano-profugo-cayo-visitar-negocio_0_6e0AxEIfI.html,False,"Wed, 04 Sep 2019 08:01:02 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=4, tm_hour=11, tm_min=1, tm_sec=2, tm_wday=2, tm_yday=247, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
4,Video: la impresionante persecución a una banda que hacía salideras bancarias en Vicente López,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Video: la impresionante persecución a una banda que hacía salideras bancarias en Vicente López'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/policiales/video-impresionante-persecucion-banda-salideras-bancarias-vicente-lopez_0_l8bwNdgSF.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/03/YwMv4UMiy_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/policiales/video-impresionante-persecucion-banda-salideras-bancarias-vicente-lopez_0_l8bwNdgSF.html,Los policías eran guiados por los operadoes de las cámaras de seguridad que alertaban los movimientos de los delincuentes.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Los policías eran guiados por los operadoes de las cámaras de seguridad que alertaban los movimientos de los delincuentes.'}",http://www.clarin.com/policiales/video-impresionante-persecucion-banda-salideras-bancarias-vicente-lopez_0_l8bwNdgSF.html,False,"Tue, 03 Sep 2019 20:24:01 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=3, tm_hour=23, tm_min=24, tm_sec=1, tm_wday=1, tm_yday=246, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
5,Cómo se busca a un prófugo: recapturan a uno cada tres horas,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Cómo se busca a un prófugo: recapturan a uno cada tres horas'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/policiales/busca-profugo-recapturan-horas_0_FqF_kTCOT.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2018/11/23/s3NETWYZZ_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/policiales/busca-profugo-recapturan-horas_0_FqF_kTCOT.html,Entre 2016 y el primer semestre de 2019 atraparon a 10 mil. Todavía hay unos 40 mil fugitivos.,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'Entre 2016 y el primer semestre de 2019 atraparon a 10 mil. Todavía hay unos 40 mil fugitivos.'}",http://www.clarin.com/policiales/busca-profugo-recapturan-horas_0_FqF_kTCOT.html,False,"Tue, 03 Sep 2019 20:10:25 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=3, tm_hour=23, tm_min=10, tm_sec=25, tm_wday=1, tm_yday=246, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
6,En una semana balearon a tres policías en la zona del ex Regimiento La Tablada,"{'type': 'text/plain', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'En una semana balearon a tres policías en la zona del ex Regimiento La Tablada'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'http://www.clarin.com/policiales/semana-balearon-policias-zona-ex-regimiento-tablada_0_kSJvDNWra.html'}, {'length': '0', 'type': 'image/jpg', 'href': 'https://images.clarin.com/2019/09/03/SzN3UTPJr_600x338__1.jpg', 'rel': 'enclosure'}]",http://www.clarin.com/policiales/semana-balearon-policias-zona-ex-regimiento-tablada_0_kSJvDNWra.html,A Emmanuel Benítez (30) lo mataron y le robaron su arma. En la misma zona asesinaron a Emilio Ojeda (29) y balearon a Mariana Ontivero (36).,"{'type': 'text/html', 'language': None, 'base': 'https://www.clarin.com/rss/policiales/', 'value': 'A Emmanuel Benítez (30) lo mataron y le robaron su arma. En la misma zona asesinaron a Emilio Ojeda (29) y balearon a Mariana Ontivero (36).'}",http://www.clarin.com/policiales/semana-balearon-policias-zona-ex-regimiento-tablada_0_kSJvDNWra.html,False,"Tue, 03 Sep 2019 19:25:47 -0300","time.struct_time(tm_year=2019, tm_mon=9, tm_mday=3, tm_hour=22, tm_min=25, tm_sec=47, tm_wday=1, tm_yday=246, tm_isdst=0)",[{'name': 'Clarin.com'}],Clarin.com,{'name': 'Clarin.com'}
